Active (0/1);Name *;Categories (x,y,z...);Price with tax;Price without tax;Description;Quantity;Image URLs (x,y,z...)
1;Goki, łóżeczko dla lalek z daszkiem;Lalki/Meble dla lalek;248.0;203.28;Stylowe drewniane łóżeczko dla lalek od Goki to modny element wyposażenia dziecięcego pokoju. Dzieci kochają naśladować rodziców. Od najmłodszych lat lulają swoje lale, karmią, potem ubierają i wożą w wózku. Łóżeczko będzie dopełnieniem zabawy i pomoże usnąć maluchowi wieczorem. Kładziemy lalę spać, a potem maleństwo. Czytamy do snu lali i dziecku, przykrywamy lalę kocykiem i zasypiamy… Łóżeczko zmieści lalę o długości nawet 56 cm. Waga:  1000g Wiek:  3+ Materiał wykonania:  drewno, tkanina Wymiary:  59x29.5x45.5  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-lozeczko-dla-lalek-z-daszkiem-7203131.jpg
1;Trifox, łóżeczko dla lalki z pościelą;Lalki/Meble dla lalek;35.49;29.09;Łóżeczko dla lalki z pościelą  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lozeczko-dla-lalki-z-posciela-7308168.jpg
1;Melissa & Doug, Przenośny składany domek;Lalki/Domki dla lalek;318.0;260.66;"Melissa &amp; Doug Przenośny Składany Domek Dla Lalek<br>Numer kat. 13701 Cudowny, drewniany domek dla każdej małej dziewczynki. W zestawie znajdziesz różowy domek, dwie laleczki oraz różne mebelki. Dzięki drewnianym uchwytom, składany domek dla lalek jest bardzo łatwy w przenoszeniu. Możesz go teraz zabrać, gdzie tylko chcesz. Świetnie sprawdza się w roli prezentu. Wymiary złożonego domku: <br>- długość:  32 cm<br>- szerokość:  17 cm<br>- wysokość:  28 cm Melissa &amp; Doug to firma, która zaczęła projektowanie zabawek w piwnicy ponad 20 lat temu! W tym momencie oferuje ponad 2000 produktów dla dzieci w każdym wieku. Zabawki Melissa &amp; Doug są niezwykle lubiane przez dzieci, ale również cenione przez ich rodziców. Charakteryzują się niesamowitym wzornictwem, doskonałą jakością oraz ogromną wartością edukacyjną. Każdy produkt jest starannie wykończony i zapakowany.  ";500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/melissa--doug-przenosny-skladany-domek-5826763.jpg
1;Simba, Farma, zestaw z figurkami, 21 elementów;Lalki/Edukacyjne drewniane;121.99;99.99;W zestawie 21 elementów:  2 budynki plansza figurki zwierzęta ogrodzenie Specyfikacja:  wymiary:  36x51 cm materiał:  drewno bukowe wiek:  3+ <pre> </pre> ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-farma-zestaw-z-figurkami-21-elementow-7210612.jpg
1;Small Foot, szafa dla lalek, małe groszki;Lalki/Meble dla lalek;316.0;259.02;Wszystkie ubrania dla lalki pod ręką. Ta przestronna drewniana szafa zachwyca klientów łatwymi do otwierania podwójnymi drzwiami, prostym skandynawskim designem i subtelnymi elementami wystroju. Drążek na ubrania, wkładane półki i szuflada zapewniają porządek ubraniom lalki.  Wielofunkcyjne wieszaki na ubrania ułatwiają przechowywanie małych przedmiotów za pomocą gumki.  Szersze wieszaki zmieszczą się również wewnątrz dzięki głębości szafy.  To idealny mebel dla lalek, z widocznymi elementami z litego drewna, który doskonale sprawdzi się w poju dziecięcym.  Zabawa lalkami uczy dzieci dobrych zachowań społecznych, jednocześnie ucząc się utrzymywania porządku. Wymiary:  40x28x48 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/small-foot-szafa-dla-lalek-male-groszki-7376064.jpg
1;Mega Creative, kuchnia;Lalki/Kuchnia i dom;21.49;17.61;Zawartość zestawu:  wyposażenie domku dla lalek, rozwija kreatywność dziecka, posiada ruchome elementy - otwierane drzwiczki szafki oraz zmywarki. Zestaw mebli kuchennych to niezbędne wyposażenie każdego domku dla lalek Twojej pociechy. Meble Mega Creative zapewnią każdemu dziecku mnóstwo wspaniałej zabawy. Zawartość zestawu:  regał kuchenny z dwoma palnikami oraz wbudowaną zmywarką, garnek i patelnia. Całość wykonana z plastiku. Wymiary produktu (cm):  8 x 20 x 5. Wymiar opakowania (cm):  12 x 27 x 9. Waga produktu bez opakowania (kg):  0,09 kg. Waga produktu w opakowaniu (kg):  0,16 kg. Nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3+.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-kuchnia-7338123.jpg
1;Trifox, domek dla lalek z mebelkami;Lalki/Domki dla lalek;85.49;70.07;Domek dla lalek z mebelkami  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-domek-dla-lalek-z-mebelkami-7308174.jpg
1;Mega Creative, Kuchnia z akcesoriami, meble dla lalek;Lalki/Meble dla lalek;58.49;47.94;Zalety produktu:  zestaw mebelków idealnych do domku dla lalek. Oprócz świetnej zabawy, to praktyka i przygotowanie w byciu dorosłym. Interaktywna zabawa rodzic - dziecko, spędź czas i pobaw się ze swoim dzieckiem w Dom. Zawartość zestawu:  kuchenka akcesoria, zlew akcesoria, szafka akcesoria,lodówka,mikrofalówka,1 x kpl garnek patelnia, 2 x dzbanek na herbatę,1 x garnek do gotowania ryżu. Mebelki posiadają ruchome elementy jak np. otwierane drzwiczki szafek, piekarnika, lodówki. Wymiary produktu (cm):  31 x 20 x 5. Wymiary opakowania dł. x wys. cm:  38 x 26 x 7. Waga produktu bez opakowania (kg):  0,40 kg. Waga produktu w opakowaniu (kg): 0,57 kg. Nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3+.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-kuchnia-z-akcesoriami-meble-dla-lalek-7338122.jpg
1;Top Bright, drewniany domek z basenem i windą;Lalki/Drewniane domki dla lalek;754.0;618.03;Drewniany domek dla lalek z basenem, zjeżdżalnią i windą firmy Top Bright. W skład zestawu wchodzi:  3 piętra mieszkalne podzielone na osobne pomieszczenia (sypialnia, taras, salon, basen, kuchnia, łazienka), wyposażenie wnętrza do dekoracji poszczególnych pomieszczeń (m.in. lampy, łóżko, kuchenka, wanna ... ) oraz dwie figurki do zabawy. Domek posiada efekty świetlne i dźwiękowe imitujące odgłosy prawdziwego życia.  Wymiary domku po złożeniu ze zjeżdżalnią:  Długość 75 cm Wysokość 73 cm Głębokość 40 cm Wymiar opakowania:  41 x 82 x 16,5 cm.   ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/top-bright-drewniany-domek-z-basenem-i-winda-7292272.jpg
1;Leantoys, garderoba, szafa z lalką w sukni;Lalki/Meble dla lalek;45.99;37.7;Lalka Czarna Sukienka 28 cm Biżuteria Koraliki Prezentowany zestaw to wspaniała propozycja dla małych dziewczynek, które uwielbiają zabawę lalkami oraz wykonywanie własnych projektów biżuterii. Zestaw składa się z imponującej liczby akcesoriów - w środku znajduje się piękna, jasnowłosa lalka, którą można przebierać i ozdabiać dodatkami wedle własnego gustu. Kolorystyka, w jakiej wykonana jest zabawka, jest bardzo dziewczęca i cukierkowa. Zabawkowa lalka posiada gęste i długie włosy w jasnym kolorze, a także dziewczęcą twarz ozdobioną lekkim makijażem. Dodatki i ubranka, jakie znajdują się w środku, są ogromnym urozmaiceniem tej zabawy - lalkę można stylizować na wiele odmiennych sposobów. Zestaw do robienia bransoletek oraz ozdób do włosów z koralików. Tworzenie biżuterii to wspaniała zabawa nawet dla najmłodszych. Rozwija umiejętności manualne, wyobraźnię oraz kreatywność. Elementy zestawu:  lalka w czarnej sukience 2 naszyjniki 3 pary butów walizka 2 torebki lusterko grzebień do włosów 2 spinki do włosów zestaw koralików zestaw gumek 2 bransoletki Wymiary lalki:  28 cm x 6.5 cm x 4 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/leantoys-garderoba-szafa-z-lalka-w-sukni-7333548.jpg
1;Trifox, lalka z kuchnią;Lalki/Meble dla lalek;40.49;33.19;Lalka z kuchnią Wzory wysyłane są losowo.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-z-kuchnia-7308595.jpg
1;Goki, drewniane mebelki dla lalek do salonu;Lalki/Meble dla lalek;76.49;62.7;Komplet stylowych mebelków umożliwiający aranżację salonu w domku dla lalek. Wszystkie elementy wyglądają bardzo realistycznie. Odgrywanie scenek z udziałem laleczek wpływa na rozwój wyobraźni i kreatywności dziecka. Książki, kolorowe poduszki i roślinka doniczkowa nadają zestawowi wyjątkowego uroku.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-drewniane-mebelki-dla-lalek-do-salonu-7266302.jpg
1;Goki, drewniane mebelki dla lalek do kuchni;Lalki/Meble dla lalek;88.99;72.94;Komplet stylowych mebelków umożliwiający aranżację kuchni i jadalni w domku dla lalek. Wszystkie elementy wyglądają bardzo realistycznie. Odgrywanie scenek z udziałem laleczek wpływa na rozwój wyobraźni i kreatywności dziecka. Niewielkie kubeczki, garnek czy roślinka doniczkowa nadają zestawowi wyjątkowego uroku.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-drewniane-mebelki-dla-lalek-do-kuchni-7266301.jpg
1;Mega Creative, meble supermarket, warzywniak;Lalki/Meble dla lalek;25.49;20.89;Zalety produktu:  zestaw mebelków idealnych do wyposażenia każdego supermarketu. Niezbędny Zestaw Mebli MEGA CREATIVE do supermarketu. Oprócz świetnej zabawy, pomogą rozwinąć umysł dziecka Interaktywna zabawa rodzic-dziecko, spędź czas i pobaw się ze swoim dzieckiem w Dom, wybierzcie się na wspólne zakupy Zawartość zestawu:  regał sklepowy z kasą i wagą, regal sklepowy na warzywa. Wymiary/waga/baterie:  wymiary opakowania dł. x wys. cm: 20x16x6, waga produktu w opakowaniu kg:  0,19 kg, nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3.   ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-meble-supermarket-warzywniak-7230671.jpg
1;Mega Creative, mebelki dla lalek;Lalki/Meble dla lalek;17.49;14.34;Fortepian wraz z akcesoriami dla dziecka, mebelki do wyposażenia domku dla lalek. Niezbędny Zestaw Mebli Mega Creative do domku dla lalek. Oprócz świetnej zabawy, pomogą rozwinąć umysł dziecka Możliwe zawartości zestawów:  2xfotele ogrodowe, parasol, karoca z koniem, szafka kuchenna z otwieranymi drzwiami, akcesoria kuchenne, 2xfotele ogrodowe, stolik, czajnik na herbatę, 2xfiliżanki, tacka, 7xakcesoria kawowe, 5 - fortepian, koń na biegunach, pufka, lampka stojąca, 3xobrazy. Wymiary produktu dł. x wys. x gł. cm:  12x9x5, Wymiary opakowania dł. x wys. cm:  14x15x8, Waga produktu bez opakowania kg:  0,08 kg, Waga produktu w opakowaniu kg:  0,13 kg, nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3. Pakowana w kartonik z okienkiem. Uwaga! Produkt występuje w kilku wariantach. Wysyłka losowa, bez możliwości wyboru wariantu!  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-mebelki-dla-lalek-6971484.jpg
1;Baby Born, krzesełko do karmienia lalki;Lalki/Meble dla lalek;122.99;100.81;Mmmm, ale pyszności!  Niemowlę Baby Born ma swoje jedzonko i butelkę z wodą. A co jedzą dorośli? Teraz mały smakosz może towarzyszyć Ci przy każdym posiłku. Wystarczy, że posadzisz ją w krzesełku do karmienia i przymocujesz do stolika o grubości 15-40 mm. Fioletowo-żółte siedzisko jest przyjemnie miękkie i bardzo wygodne, a solidny stolik świetnie sprawdzi się jako blat do gry czy rysowania. Kaczka Berta i Niedźwiadek Bruno, również dołączą do obiadu. To będzie prawdziwa miłość od pierwszego ugryzienia. Smacznego!  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-krzeselko-do-karmienia-lalki-7082321.jpg
1;Goki, biała kołyska z pościelą;Lalki/Meble dla lalek;165.99;136.06;Piękna biała kołyska Goki spodoba się każdej lali! Dziecko będzie ją kładło spać z przyjemnością. Pamiętajcie o książeczce na dobranoc i o przykrywaniu lali w nocy! Materiał:  drewno lakierowane na biało UWAGA:  Kołyska nie zawiera pościeli Wymiary po złożeniu:  58x36x27,5 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-biala-kolyska-z-posciela-6537446.jpg
1;Manhattan Toy, Baby Stella, łóżeczko dla lalek;Lalki/Meble dla lalek;136.99;112.29;Idealna kołyska dla Twojej ulubionej lalki. Zestaw zawiera:  kołyskę z tkaniny ze zdejmowanym i chowanym baldachimem oraz zdejmowaną karuzelą. Pasuje zarówno do lalek Stella, jak innych modeli o długości do 38 cm. Zabawa lalkami wspiera rozwój umiejętności motorycznych oraz jest idealnym elementem odgrywania ról. Wymiary:  14 x 40 x 25,4 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/manhattan-toy-baby-stella-lozeczko-dla-lalek-7225199.jpg
1;Baby Born, prysznic dla lalki;Lalki/Meble dla lalek;197.99;162.29;Elektroniczny prysznic z regulowaną główką prysznica pomoże wykąpać wszystkich braciszków i siostrzyczek. Kąpiel w wannie wypełnionej pianą to prawdziwy relaks. Jednak zdarza się, że zajmuje zbyt dużo czasu. W zamian można wziąć szybki prysznic! Zamocuj lalkę w uchwycie i zacznij wodną zabawę. Obracając kaczuszką Bertą uruchomisz elektroniczna pompę, a z główki prysznica poleci prawdziwa woda. Ma być ciepła czy zimna? Kaczuszkowy kran z funkcją mieszania wody pokazuje jej temperaturę. Kaczuszka Berta widnieje na kafelkach i na szklanym przepierzeniu. Główka prysznica posiada regulację umożliwiającą równoczesną kąpiel braci i siostrzyczek. Cała rodzinka Baby Born może zażywać radosnej kąpieli w strumieniach wody. Błękitna mata naprzeciwko prysznica zabezpiecza posadzkę przed zalaniem. Wysokiej jakości akcesoria do oryginalnych lalek Baby Born. Dla ciekawszej, różnorodnej i niekończącej się zabawy. Zestaw wymaga baterii (nie załączono). Odpowiednie dla mniejszych lalek. Baby Born Kąpiel pod prysznicem z matą zabezpieczającą posadzkę przed zalaniem.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-prysznic-dla-lalki-7028525.jpg
1;Goki, kuchnia do domku dla lalek;Lalki/Meble dla lalek;80.99;66.39;Zbierz całą kolekcję niezbędnych mebelków Goki do domku dla lalek. Zestaw zawiera:  stolik, 4 krzesła, meblościankę kuchenna, regał Trafny wybór do wszystkich domków Goki.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-kuchnia-do-domku-dla-lalek-6508196.jpg
1;Goki, mebelki do sypialni z lustrem, 14 elementów;Lalki/Meble dla lalek;84.99;69.66;Mebelki do sypialni z akcesoriami. Wysokość szafy:  12 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-mebelki-do-sypialni-z-lustrem-14-elementow-5963368.jpg
1;Small Foot, komplet mebli dla lalek, 28 elementów;Lalki/Meble dla lalek;141.99;116.39;Meble dla lalek w skandynawskim designie.  Drewniany zestaw składa się z salonu, kuchni, sypialni i łazienki, spełnia wszystkie życzenia.  Detale, takie jak toaleta z ruchomą klapą, wykładzina podłogowa, filcowe poduszki, urocza pościel i toaletka z lustrem zachęcają do odgrywania ról.  Dzięki tym mebelkom wyobraźnia dziecka poszerzy swoje granice.  To niezbędne przedmioty, których nie powinno zabraknąć w żadnym domku dla lalek.  Komplet odpowiedni dla lalek do 12 cm. Zestaw 28 elementów.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/small-foot-komplet-mebli-dla-lalek-28-elementow-7376067.jpg
1;Milly Mally, Elsa, zestaw mebli turystycznych dla lalek, Prestige Pink;Lalki/Akcesoria dla lalek;190.99;156.55;Zestaw dla lalek ELSA 3w1 marka Milly Mally będzie niezastąpiony w zabawie każdej małej dziewczynki. Z akcesoriami z tego zestawu opieka nad ulubioną lalką czy misiem stanie się łatwiejsza.<br>Teraz właścicielka lali czy misia będzie szczęśliwa i zabierze ze sobą na spacer swoje ulubione zabawki. Po tym jak lala czy miś wyśpi się w łóżeczku z zestawu, przyjdzie kolej na karmienie w krzesełku. Na drogę na pewno przyda się torba na ramię na niezbędne akcesoria do pielęgnacji. Zestaw od Milly Mally ELSA posiada lekką konstrukcję i spełnia wymogi bezpieczeństwa.  Ponieważ dzieci są znakomitymi obserwatorami i chętnie naśladują dorosłych zestaw ten spełni oczekiwania najmłodszych opiekunów lal, czy misiów. Dodatkowym atutem jest nabywanie przez dziecko umiejętności społecznych. Zestaw dla lalek ELSA charakteryzuje się dbaniem o szczegóły wykonania, a pastelowa kolorystyka zachęca dzieci do zabawy. Dodatkowe informacje:  Rodzaj:  Mebelki Wymagania wiekowe:  od 3 lat Kolor:  Biały, Malinowy, Różowy, Szary Wymiary: Torba na ramię:  ok. 24x10x17 cm Torba do łóżeczka:  ok. 34x11x9 cm Łóżeczko:  53x31x31,5 cm Krzesełko do karmienia:  ok. 62x42x35 cm  Akcesoria w zestawie: Łóżeczko dla lalek Krzesełko do karmienia Torba/pokrowiec do łóżeczka Torba na ramię na akcesoria  Pozostałe parametry: Wymiary opakowania:  36x8x51 cm Waga produktu:  1,92 kg Waga z opakowaniem:  2,2 kg   ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/milly-mally-elsa-zestaw-mebli-turystycznych-dla-lalek-prestige-pink-7388642.jpg
1;Mega Creative, domek dla lalek z akcesoriami;Lalki/Domki dla lalek;43.99;36.06;Domek dla lalek Mega Creative to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom. Zawartość zestawu:  domek, lalka, kuchnia, lodówka, toaleta, wanna toaletka, łóżko, kanapa, stół 2xkrzesła. Zestaw wykonany z plastiku. Wymiary produktu:  dł.xwys.xgł. cm:  17x17x12. Wymiary opakowania dł.xwys.xgł. cm:  37x25x8. Waga produktu bez opakowania kg:  0, 19 kg. Waga produktu w opakowaniu kg:  0, 45 kg. Nie wymaga zasilania bateriami. Przeznaczony dla dzieci w wieku:  3 . Pakowany w kartonik z okienkiem. Zalety produktu:  Domek posiada ruchome elementy w postaci ruchomych drzwi, Składa się z dwóch elementów.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-dla-lalek-z-akcesoriami-7338323.jpg
1;Small Foot, krzesełko dla lalki, małe groszki;Lalki/Meble dla lalek;152.99;125.4;Idealne krzesełko do karmienia lalek. To wielofunkcyjne krzesełko dla lalek robi wrażenie zarówno na starszych, jak i młodszych „rodzicach” lalek. Wystarczy kilka ruchów ręką, aby to wysie krzesełko można było przekształcić w zestaw krzesła i stołu. Lalki nie znajdą lepszego miejsca do jedzenia niż ten fotelik. Dzięki subtelnemu wzornictwu ten nowoczesny mebel będzie dobrze pasował do wystroju każdego poju dziecięcego. To krzesełko imponuje widocznymi elementami z litego drewna i estetycznie wykończonym zarąglonym krawędziom. Wymiary zabawki:  26x28x48 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/small-foot-krzeselko-dla-lalki-male-groszki-7376095.jpg
1;Mega Creative, Stajnia, domek do składania, 61 elementów;Lalki/Domki dla lalek;76.49;62.7;Stajnia Mega Creative to idealne miejsce do przechowywania Koni tych dużych i małych. Zbuduj stajnię dla swojego przyjaciela. Zalety produktu:   rozwija kreatywność dziecka, pobudza wyobraźnię, posiada otwierane wrota stajni, zestaw posiada 61 elementów. Zawartość zestawu:   stajnia z zagrodą, koń, 2 figurki dziewczynek, transporter dla zwierzaka, pies, legowisko dla psa, miska, skrzynia, krzesło, wiadro, mata z aranżacją trawy. Informacje dodatkowe:   całość wykonana z plastiku. wymiary produktu cm:  stajnia dł.xwys.xgł. 24x22x16, koń wys.xszer.:  11x13. wymiary opakowania dł.xwys.xgł. cm:  36x28x7. waga produktu bez opakowania kg:  0,52 kg. waga produktu w opakowaniu kg:  0, 67 kg. nie wymaga zasilania bateriami. zestaw przeznaczony dla dzieci w wieku:  3. pakowany w kartonik.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-stajnia-domek-do-skladania-61-elementow-7338267.jpg
1;Trifox, domek dla lalek z mebelkami;Lalki/Domki dla lalek;115.99;95.07;Domek dla lalek z mebelkami  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-domek-dla-lalek-z-mebelkami-7333555.jpg
1;Mega Creative, domek dla lalek z akcesoriami;Lalki/Domki dla lalek;81.99;67.2;Zalety produktu:  domek posiada ruchome elementy, ruchome drzwi wejściowe, balkonowe, posiada efekty świetlne. Dodatkową atrakcją jest światełko, które pięknie podkreśla wewnątrz klimat tego wspaniałego domku. Domek dla lalek MEGA CREATIVE to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom Zawartość zestawu:  domek, 2x mała lalka, mebelki do salonu i jadalni, samochodzik. Zestaw wykonany z plastiku. Wszystkie produkty są imitacją prawdziwych Wymiary/waga/baterie:  wymiary produktu dł. x wys. x gł. cm: domek 25x19, wymiary opakowania dł. x wys. x gł. cm:  35x34x9, waga produktu bez opakowania kg:  0, 51 kg, waga produktu w opakowaniu kg:  0,69 kg, wymaga zasilania bateriami-2x AALR06 nie załączonymi do zestawu. Przeznaczony dla dzieci w wieku:  3.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-dla-lalek-z-akcesoriami-7338101.jpg
1;Mega Creative, meble kuchenne;Lalki/Kuchnia i dom;21.99;18.02;Zalety produktu:  zestaw mebelków idealnych do domku dla lalek, posiadają ruchome i otwierane elementy. Występują w czterech wzorach:  kuchenka, lodówka, zlew z piekarnikiem oraz regał z szafką. Oprócz świetnej zabawy, pomogą rozwinąć umysł dziecka. Zawartość zestawu:  1 zestaw - lodówka, 2 zestaw - kuchenka, garnek, patelnia, sztućce, 3 zestaw - regał, butelki, kieliszki, taca i 4 zestaw - zlew z piekarnikiem, kosz, sztućce, taca. Całość wykonana z plastiku. Wymiary opakowania (cm):  12 x 20 x 6. Waga produktu bez opakowania (kg):  lodówka - 0,14 kg, zlew z piekarnikiem - 0,11 kg, regał - 0,11 kg, piekarnik - 0,11 kg. Nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3+.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-meble-kuchenne-7339600.jpg
1;Mega Creative, kuchnia z akcesoriami, meble dla lalek;Lalki/Meble dla lalek;108.99;89.34;"Zalety produktu:  Zestaw mebli kuchennych to niezbędne wyposażenie każdego domku dla lalek Twojej pociechy. Meble Mega Creative zapewnią każdemu dziecku mnóstwa wspaniałej zabawy Meble posiadają funkcje dźwiękowe oraz świetlne, kuchenka po włączeniu wydaje efekty prawdziwego gotowania co widać, słychać jak wstawisz garnki na kuchenkę a zlew po naciśnięciu kranu wydaje dźwięk przelewanej wody z kranu do zlewu. W zestawie znajdują się kuchenka gazowa, zlew, piekarnik, szafki oraz akcesoria kuchenne:  garnek z pokrywką, patelnia z pokrywką, kpl naczyń stołowych, płyn do naczyń oraz zestaw produktów do czyszczenia - wszystkie produkty są imitacją prawdziwych. Całość wykonana z plastiku oraz tektury. Wymiary opakowania (cm):  28 x 38 x 9. Waga opakowania kg 0,81 kg. Wymiaru produktu . cm kuchenka - regał 13 x 36 x 8; zlew - regał 14 x 32 x 8. Waga produktu bez opakowania 0,61 kg. Wymaga zasilania bateriami 6 x AAR6 1,5V - nie załączonymi do zestawu. Zabawka przeznaczona dla dzieci w wieku:  3+.  ";500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-kuchnia-z-akcesoriami-meble-dla-lalek-7339544.jpg
1;Mega Creative, Kuchnia z akcesoriami, meble dla lalek;Lalki/Meble dla lalek;130.99;107.37;"Zalety produktu:  Zestaw mebli kuchennych to niezbędne wyposażenie każdego domku dla lalek Twojej pociechy. Meble Mega Creative zapewnią każdemu dziecku mnóstwa wspaniałej zabawy. Meble posiadają funkcje dźwiękowe oraz świetlne, kuchenka po włączeniu wydaje efekty prawdziwego gotowania co widać, słychać jak wstawisz garnki na kuchenkę, mikrofalówka również podkreśla efektami dźwiękowymi i świetlnymi przygotowywanie potraw. W zestawie znajdują się kuchenka gazowa, piekarnik, kuchenka gazowa, szafki oraz akcesoria kuchenne:  garnek z pokrywką, patelnia z pokrywką, kpl naczyń stołowych, kpl garnków, lodówka z produktami spożywczymi - wszystkie produkty są imitacją prawdziwych. Całość wykonana z plastiku oraz tektury. Wymiary opakowania (cm):  38 x 38 x 9. Waga opakowania kg 1,15 kg. Wymiaru produktu (cm):  kuchenka - regał 13 x 36 x 8; lodówka - regał 13 x 32 x 8;kuchenka gazowa regał 10 x 31 x 7. Waga produktu bez opakowania 0,90 kg. Wymaga zasilania bateriami 6 x AAR6 1,5V - nie załączonymi do zestawu. Zabawka przeznaczona dla dzieci w wieku:  3+.  ";500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-kuchnia-z-akcesoriami-meble-dla-lalek-7339357.jpg
1;Mega Creative, toaletka z akcesoriami i lalką;Lalki/Meble dla lalek;105.99;86.88;Zalety produktu:  toaletka posiada duże lustro, posiada efekty dźwiękowe oraz świetlne uruchamiane za pomocą przycisków znajdujących się na toaletce, lalka posiada długą balową suknię oraz zginane ręce w łokciach. Duża toaletka Mega Creative dla małej modnisi. Na pewno w pokoju znajdzie się dla niej miejsce. Spełni marzenie nie jednej małej Księżniczki by mieć miejsce do malowania paznokci i robienia makijażu. Zawartość zestawu:  toaletka z lustrem, lalka w sukni balowej, lusterko, 3 x gumki, 3 x spinki do włosów, imitacja kremu, flakonik perfum, szczotka do włosów. Produkt wykonany z plastiku, materiału oraz sztucznego włosia. Wymiary produktu (cm):  25 x 32 x 11, lalka - 29 cm. Wymiary opakowania (cm):  47 x 33 x 12. Waga produktu bez opakowania (kg):  0,51 kg. Waga produktu w opakowaniu (kg):  0,94 kg. Wymaga zasilania bateriami 2 x AALR06 - nie załączono do zestawu. Zestaw przeznaczony dla dzieci w wieku:  3+.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-toaletka-z-akcesoriami-i-lalka-7339298.jpg
