Active (0/1);Name *;Categories (x,y,z...);Price with tax;Price without tax;Description;Quantity;Image URLs (x,y,z...)
1;Rainbow High, Core Fashion Doll, Jewel Richie, lalka modowa;Lalki/Lalki celebrytki;129.99;106.54918032786888;Przedstawiamy Rainbow High CORE Fashion Doll! Tęcza to nieograniczone możliwości kolorystyczne! Wśród nowych uczniów jest 5 fantastycznych dziewczyn i 1 łamacz serc. Wszystkie lalki mają unikalny styl, który widać w dwóch różnych<br>strojach i wielu modnych akcesoriach! A kiedy ustawi się je razem, tworzą oszałamiającą tęczę. Zbierz je wszystkie, żeby zobaczyć te niesamowite kolory tęczy! Cechy produktów:  6 nowych lalek w odcieniach tęczy Lalki zginają się w przegubach Długie włosy do czesania plus akcesoria do włosów i grzebień Dodatkowa odzież dla lalek (2 komplety) + wieszaki Akcesoria modowe (kolczyki, torebka, buty…) Stojak na lalkę Dostępne w 6 nowych kolorach Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High! Wysokość lalki:  ok. 28 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-core-fashion-doll-jewel-richie-lalka-modowa-7232600.png
1;Barbie Dreamtopia, Księżniczka, Zakręcone Pasemka, lalka;Lalki/Lalki celebrytki;77.99;63.92622950819672;Mali styliści mogą tworzyć swoje wymarzone stylizacje dzięki lalce księżniczce Barbie Dreamtopia Zakręcone pasemka Lalka księżniczka Barbie ma bardzo długie włosy ok. 21 cm. Rozczesz włosy Barbie, a potem umieść dwa lub trzy zaczepy w specjalnym przyrządzie do stylizacji i twórz fantastyczne fryzury jednym naciśnięciem przycisku. Uzupełnij wygląd księżniczki Barbie kolorowymi spinkami i tiarą, a potem ruszaj ku magicznym przygodom. Lalka nie stoi samodzielnie. Kolory i elementy dekoracyjne mogą się różnić. Lalka księżniczka Barbie Dreamtopia Zakręcone pasemka daje tak wiele możliwości tworzenia opowieści i stylizacji, że stanowi wspaniały prezent dla miłośników baśni w wieku 3 lat i starszych.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-dreamtopia-ksiezniczka-zakrecone-pasemka-lalka-7013917.jpg
1;Rainbow Vision, Rainbow High, Sabrina St. Cloud, lalka modowa;Lalki/Lalki celebrytki;299.99;245.89344262295083;Najlepsze z najlepszych szkół artystycznych z całego świata biorą udział w elitarnym wydarzeniu. Setki kandydatów pokażą swój prawdziwy talent! 3 nowe lalki do przebierania z nowym motywem Piękna, w pełni przegubowa lalka do przebierania Długie włosy do czesania plus akcesoria do włosów i grzebień W zestawie:  lalka Sabrina 2 stroje stylistki akcesoria modowe (kolczyki, buty…) akcesoria pasujące do motywu stojak na lalkę  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-vision-rainbow-high-sabrina-st-cloud-lalka-modowa-7297478.jpg
1;Rainbow High, Core Fashion Doll, Lila Tamamoto, lalka modowa;Lalki/Lalki celebrytki;139.99;114.74590163934428;Przedstawiamy Rainbow High CORE Fashion Doll! Tęcza to nieograniczone możliwości kolorystyczne! Wśród nowych uczniów jest 5 fantastycznych dziewczyn i 1 łamacz serc. Wszystkie lalki mają unikalny styl, który widać w dwóch różnych<br>strojach i wielu modnych akcesoriach! A kiedy ustawi się je razem, tworzą oszałamiającą tęczę. Zbierz je wszystkie, żeby zobaczyć te niesamowite kolory tęczy! Cechy produktów:  6 nowych lalek w odcieniach tęczy Lalki zginają się w przegubach Długie włosy do czesania plus akcesoria do włosów i grzebień Dodatkowa odzież dla lalek (2 komplety) + wieszaki Akcesoria modowe (kolczyki, torebka, buty…) Stojak na lalkę Dostępne w 6 nowych kolorach Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High! Wysokość lalki:  ok. 28 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-core-fashion-doll-lila-tamamoto-lalka-modowa-7232599.png
1;Barbie, Koniki, Stylizacja i opieka, zestaw z lalką i akcesoriami;Lalki/Lalki celebrytki;179.99;147.5327868852459;"Daj się zainspirować do zabawy w opiekę, stylizację i przyjaźń z tym zestawem z lalką Barbie, dwoma konikami i mnóstwem akcesoriów. Zestaw do zabawy Barbie Koniki Stylizacja i opieka obejmuje ogrodzenie z poidłem, prysznicem i stanowiskiem do pielęgnowania koni. Wyszczotkuj grzywy obu koników, a potem użyj zimnej wody, aby odkryć kolorowe pasemka Gdy chcesz wrócić do poprzedniego koloru, wykorzystaj ciepłą wodę - tę transformację możesz powtarzać tyle razy, ile chcesz. Przystrój grzywy doczepianymi pasemkami lub kwiatową koroną, a potem użyj specjalnego przyrządu do stylizacji, aby ozdobić grzywę konia lub włosy lalki uroczymi motylkowymi spinkami. Gdy skończysz stylizację, pomóż Barbie ""karmić"" konie ""marchewkami"" - aby ułatwić to zadanie, koniki mają ruchome głowy. Po przekąsce możesz też zgiąć nogi lalki w kolanach i posadzić ją w siodle, aby pogalopować ku przygodzie. Z lalką Barbie, dwoma konikami i ponad 20 akcesoriami tematycznymi masz nieograniczone możliwości opowiadania historyjek Informacje dodatkowe:  Lalka nie stoi samodzielnie. Kolory i elementy dekoracyjne mogą się różnić. Wiek dziecka:  od 3 lat.  ";500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-koniki-stylizacja-i-opieka-zestaw-z-lalka-i-akcesoriami-6981534.jpg
1;Rainbow High, Vision Shadow High, Uma Van Hoose, lalka modowa;Lalki/Lalki celebrytki;179.99;147.5327868852459;Najlepsze z najlepszych szkół artystycznych z całego świata biorą udział w elitarnym wydarzeniu. Setki kandydatów pokażą swój prawdziwy talent! 3 nowe lalki do przebierania z nowym motywem muzycznym. Lalki ze szkoły Shadow High - zespół Neon Shadow Piękna, w pełni przegubowa lalka do przebierania Długie włosy do czesania plus akcesoria do włosów i grzebień W zestawie:  lalka Uma Van Hoose 2 stroje stylistki w zestawie akcesoria modowe (kolczyki, kapelusz / opaska na głowę, buty…) akcesoria pasujące do motywu stojak na lalkę Zbierz wszystkie 3:  Mara Pinkett, Harley Limestone  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-vision-shadow-high-uma-van-hoose-lalka-modowa-7295594.jpg
1;Rainbow High, Core Fashion Doll, Coco Vanderbalt, lalka modowa;Lalki/Lalki celebrytki;89.99;73.76229508196721;Przedstawiamy Rainbow High CORE Fashion Doll! Tęcza to nieograniczone możliwości kolorystyczne! Wśród nowych uczniów jest 5 fantastycznych dziewczyn i 1 łamacz serc. Wszystkie lalki mają unikalny styl, który widać w dwóch różnych<br>strojach i wielu modnych akcesoriach! A kiedy ustawi się je razem, tworzą oszałamiającą tęczę. Zbierz je wszystkie, żeby zobaczyć te niesamowite kolory tęczy! Cechy produktów:  6 nowych lalek w odcieniach tęczy Lalki zginają się w przegubach Długie włosy do czesania plus akcesoria do włosów i grzebień Dodatkowa odzież dla lalek (2 komplety) + wieszaki Akcesoria modowe (kolczyki, torebka, buty…) Stojak na lalkę Dostępne w 6 nowych kolorach Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High! Wysokość lalki:  ok. 28 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-core-fashion-doll-coco-vanderbalt-lalka-modowa-7232601.png
1;Rainbow High, Emi Vanda Orchid, lalka modowa;Lalki/Lalki celebrytki;119.99;98.35245901639344;Legenda głosi, że na końcu tęczy znajduje się garnek złota. Ale prawda jest taka, że to coś jeszcze bardziej niesamowitego. Tylko nieliczni, którzy znają się na modzie, mogą podążać za tęczą do Rainbow High, kolorowej szkoły mody, w której każdy uczy się pokazywać swoje prawdziwe kolory. Przedstawiamy Emi Vanada. Jest ubrana na fioletowo od stóp do głów. Ma wspaniałe rysy twarzy, długie rzęsy i piękne włosy, które można rozczesać. Jest w pełni ruchoma, jej ręce i nogi zginają się, więc może przybrać mnóstwo efektownych poz. Emi koncentruje się na sztuce i uwielbia wyrażać siebie poprzez sztukę i modę, wyznacza trendy swoim ciemnym, ostrym wyglądem.  Emi ma 2 kompletne stroje, które można łączyć i dopasowywać, aby uzyskać odważny, oszałamiający wygląd. Ubrana jest w stylową bluzę z kapturem, plisowaną spódnicę i rockowe buty do kolan. Jej drugi strój to koszula z długimi rękawami z nadrukiem graficznym, przycięty sweter, spódnica i szpilki ze sznurowanymi wstążkami. Zestaw zawiera również grzebień do włosów, dwa wieszaki i stojak na lalki. Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High! Wysokość lalki:  ok. 28 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-emi-vanda-orchid-lalka-modowa-7030596.jpg
1;Barbie, Extra Fancy, lalka w stroju w misie;Lalki/Lalki celebrytki;119.99;98.35245901639344;Przedstawiamy ultramodne lalki Barbie Extra Fancy gotowe na WIELKIE wyjście w olśniewających kreacjach! Lalki Barbie Extra Fancy wyglądają olśniewająco dzięki pięknym strojom z luksusowymi detalami i akcesoriami oraz uroczym zwierzęcym towarzyszom. Ta lalka Barbie ma oryginalną fryzurę - bardzo długie włosy są pokarbowane i częściowo upięte na górze w koczki bantu. Lalka wyraża swój odważny styl wyjątkowym strojem, na który składają się wystrzałowa sukienka z tęczowym nadrukiem w misie i błyszczącymi zielonymi detalami oraz półprzezroczysta peleryna z nadrukiem w misie. Niebieskie buciki na obcasie, różowe skarpetki, metaliczne miniokulary przeciwsłoneczne, fioletowe rękawiczki, oryginalna torebka i mnóstwo biżuterii inspirują do wyrażania swojego stylu i kreatywnej zabawy. Dołączony miś też jest niezwykle modny - ma urocza minkę i własne akcesorium. Lalki Barbie Extra Fancy to świetny prezent dla dzieci w wieku od 3 do 10 lat, zwłaszcza tych, które uwielbiają zadawać szyku.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-extra-fancy-lalka-w-stroju-w-misie-7271929.jpg
1;Barbie, Kemping, Skipper i zwierzątko, zestaw z lalką i akcesoriami;Lalki/Lalki celebrytki;54.99;45.07377049180328;"Ruszaj ku kempingowej przygodzie z lalkami Skipper i Stacie (sprzedawane oddzielnie) inspirowanymi hitowym serialem Barbie ""It Takes Two - My dwie"". W zestawie z lalką Skipper są króliczek i akcesoria kempingowe, takie jak ""ognisko"", kolba kukurydzy, kubki i garnek. Lalka nosi kolorowe stroje biwakowe, a w zestawie są naklejki, których można używać do personalizacji akcesoriów dla lalek! Dzięki licznym akcesoriom i możliwościom opowiadania historii ten zestaw do zabawy Barbie to wspaniały prezent dla dzieci w wieku od 3 do 7 lat, zwłaszcza dla tych, które uwielbiają wypoczynek na świeżym powietrzu.  ";500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-kemping-skipper-i-zwierzatko-zestaw-z-lalka-i-akcesoriami-7106865.jpg
1;L.O.L. Surprise, Tweens, Emma Emo, lalka modowa;Lalki/Lalki celebrytki;94.99;77.86065573770492;Przedstawiamy L.O.L. Surprise! Tweens! Te charakterne be tweens są dostępne z niespodziankami i wyjątkowym opakowaniem. 4 nowe postaci do zebrania:  Chloe Pepper, Marilyn Star, Emma Emo i Nia Regal W opakowaniu 15 niespodzianek Opakowaniem można się bawić Pudełko z okienkiem  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-tweens-emma-emo-lalka-modowa-7295591.jpg
1;Mermaze Mermaidz, Theme Doll, Gwen, lalka modowa zmieniająca kolor;Lalki/Lalki celebrytki;129.99;106.54918032786888;Na fali, w toni oceanu, głęboko pod wodą… Płyń za bajecznymi płetwami Mermaze, aby odkryć coś niesamowitego! Czy wiesz, że syreny są takie jak my? Uwielbiają odkrywać nowe miejsca i nawiązywać nowe przyjaźnie! Te syrenki mają wyjątkowe ogony wypełnione wodą i brokatem. Mają też nową, fantastyczną funkcję — zmieniają kolor! Ogon zmienia kolor po zanurzeniu w wodzie! Te syrenki mają również wyjątkowe płetwy i przyjemne w dotyku ubrania! Charakterystyka produktów:  Lalki syrenki do przebierania z miłą w dotyku odzieżą, akcesoriami i nowym ogonem, który zmienia kolor 3 nowe postacie i powrót 2 ulubionych postaci Nowy kształt płetwy Ogon jest wypełniony wodą i brokatem dla zapewnienia hipnotyzującego efektu Ogon zmienia kolor po zanurzeniu w wodzie Unikalny, formowany, ozdobny ogon ma przeguby w talii i przy płetwie Przepiękne szklane oczy Długie, kolorowe włosy, które można czesać Zdejmowana kurtka i top Torebka i biżuteria Stojak na lalkę  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mermaze-mermaidz-theme-doll-gwen-lalka-modowa-zmieniajaca-kolor-7331450.jpg
1;Barbie, Extra Moda, lalka ze zwierzątkiem nr 13;Lalki/Lalki celebrytki;69.99;57.36885245901639;Lalki Barbie Extra prezentują unikalny i odważny styl w modnych strojach o wyrazistych kolorach. Każda lalka Barbie ma własną wyjątkową stylizację. W każdym zestawie znajduje się także inna figurka zwierzątka - wszystkie wyglądają bardzo uroczo i modnie. Linia Barbie Extra umożliwia dzieciom wyrażanie siebie poprzez eksperymentowanie ze stylem i ekscytującą zabawę w stylizację lalek, które można ustawiać w różnych pozach. Te lalki są gotowe na modową przygodę z brokatem, żelkami, emotkami i niesamowitymi fryzurami - robią wrażenie, gdziekolwiek się pojawią. Lalki nie stoją samodzielnie. Kolory i elementy dekoracyjne mogą się różnić. Wiek dziecka:  od 3 lat.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-extra-moda-lalka-ze-zwierzatkiem-13-7106853.jpg
1;L.O.L. Surprise, Tweens, Masquerade, Royal Heartbreaker, lalka modowa;Lalki/Lalki celebrytki;99.99;81.95901639344262;Tweens idą na bal przebierańców! Tematyka zachęca do odgrywania ról Charakterystyka produktów:  1 modowa lalka, przegubowa i łatwa do ustawienia w róznych pozycjach 20 niespodzianek, efektowny strój, buty, akcesoria, stojak na lalkę i nie tylko! W tej serii znajdziesz 4 nowe postaci do zebrania, w tym:  Curious Sir:  #584131 Royal Heartbreaker:  #584124 Misschievious:  #584117 Miss Hops:  #584100  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-tweens-masquerade-royal-heartbreaker-lalka-modowa-7339866.jpg
