Active (0/1);Name *;Categories (x,y,z...);Price with tax;Price without tax;Description;Quantity;Image URLs (x,y,z...)
1;Barbie, Rower, zestaw bez lalki;Lalki/Akcesoria dla lalek;46.99;38.52;Barbie Rower z koszykiem z kwiatami Przejedź się wprost do świata wyobraźni! Różowa rama, turkusowe błotniki i srebrne akcenty tworzą razem prześliczny jednoślad. Prawdziwe, działające pedały i obracające się koła pomogą ruszyć z miejsca w stronę wielkiej przygody. Posadź lalkę Barbie (sprzedawana oddzielnie) na siodełku ze specjalnym klipsem, który przytrzyma ją na rowerku. Ułóż jej stopy na pedałach, a ręce na kierownicy i popchnij, żeby zobaczyć, jak jedzie! Niebieski kask zapewni jej bezpieczeństwo. Ozdobą roweru jest przymocowany z przodu koszyk pełen różowych kwiatów! Można je wkładać i wyjmować dla lepszej zabawy. Wybierz się na krótką przejażdżkę lub ruszaj w stronę nowej przygody na Rowerze Barbie!  W zestawie rower dla lalki Barbie z koszykiem z kwiatami i kask.  Lalka sprzedawana oddzielnie.  Kolory i elementy dekoracyjne mogą się różnić.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-rower-zestaw-bez-lalki-6061027.jpg
1;Barbie, Cutie Reveal, Zimowa kraina, lalka piesek husky, 1 szt.;Lalki/Lalki celebrytki;109.99;90.16;Rozpakowywanie lalek Barbie Cutie Reveal z serii Zimowa Kraina to świetna zabawa dzięki 10 niespodziankom, w tym lalce Barbie z punktami zgięcia! Odkrywaj miękkie zimowe zwierzątka i ubranka, niespodzianki oraz transformacje ze zmianą koloru. W opakowaniu znajdziesz lalkę Barbie w kostiumie mięciutkiego zwierzątka. Do wyboru masz jelonka, sowę śnieżną, pieska husky i niedźwiadka polarnego. Odkryj wygląd lalki! Zdejmij kostium, aby odkryć lalkę Barbie z punktami zgięcia, długimi kolorowymi włosami i lśniącymi detalami. Otwórz 4 torebki-niespodzianki, aby znaleźć ubranko i akcesoria:  uroczą spódniczkę, parę zimowych bucików, gąbkę-grzebień, opaskę na głowę inspirowaną zwierzątkiem i specjalnie dobrane minizwierzątko! Przebieraj lalkę Barbie i dobieraj akcesoria - po przekręceniu na drugą stronę góra kostiumu staje się kurtką z niezwykle miękkiego materiału z uroczym nadrukiem np. w kropki lub gwiazdki. Dodatkowo głowa kostiumu zmienia się w legowisko dla minizwierzątka! Lalka nie stoi samodzielnie. Kolory i elementy dekoracyjne mogą się różnić.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-cutie-reveal-zimowa-kraina-lalka-piesek-husky-1-szt-7276351.jpg
1;Rainbow High, Stella Monroe, lalka modowa;Lalki/Lalki celebrytki;119.99;98.35;Legenda głosi, że na końcu tęczy znajduje się garnek złota. Ale prawda jest taka, że to coś jeszcze bardziej niesamowitego. Tylko nieliczni, którzy znają się na modzie, mogą podążać za tęczą do Rainbow High, kolorowej szkoły mody, w której każdy uczy się pokazywać swoje prawdziwe kolory. Przedstawiamy Stella Monroe. Jej ulubionym kolorem jest fuksja. Ma wspaniałe rysy twarzy, długie rzęsy i piękne włosy, które można rozczesać. Jest w pełni ruchoma, jej ręce i nogi zginają się, więc może przybrać mnóstwo efektownych poz. Stella zawiera 2 kompletne stroje, które można łączyć i dopasowywać, aby uzyskać odważny, oszałamiający wygląd. Ma elegancki, luksusowy styl, ponieważ zawsze jest w centrum uwagi. Wraz z laleczką znajdziesz dwa topy, dwie rozkloszowane spódnice, kurtkę ze sztucznego futra, 2 pary stylowych szpilek i nie tylko. Zawiera również grzebień do włosów, dwa wieszaki i stojak na lalki. Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High! Wysokość lalki:  ok. 28 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-stella-monroe-lalka-modowa-6857331.jpg
1;Mega Creative, Nella, butelka z mlekiem dla lalek;Lalki/Akcesoria dla lalek;15.49;12.7;Kiedy Lalka Nella płacze trzeba sprawdzić czy nie jest głodna. W tym celu należy sięgnąć po butelkę z mlekiem Mega Creative. Butelka posiada płyn, przypominający mleko, który po przewróceniu w dół, kumuluje się w zakrętce, symulując wypicie mleka przez lalkę, natomiast przechylając butelkę w górę, wypełnia ścianki butelki, imitując pełną butelkę mleka. Butelka posiada odkręcaną nakrętkę. Wykonana z plastiku. Produkt przeznaczony dla dzieci w wieku:  3+. Uwaga! Produkt wysyłany losowo.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-nella-butelka-z-mlekiem-dla-lalek-6866093.jpg
1;Rainbow High, Junior High, Ruby Anderson, lalka modowa;Lalki/Lalki celebrytki;84.99;69.66;Legenda głosi, że na końcu tęczy znajduje się garnek złota. Ale prawda jest taka, że to coś jeszcze bardziej niesamowitego. Tylko nieliczni, którzy znają się na modzie, mogą podążać za tęczą do Rainbow High, kolorowej szkoły mody, w której każdy uczy się pokazywać swoje prawdziwe kolory. Poznaj młodsze wersje swoich sześciu ulubionych oryginalnych lalek Rainbow High Fashion! Ruby, Poppy, Sunny, Jade, Skyler i Violet. Każda z nich ma swoją własną historię o tym, jak odnalazły swoją twórczą pasję, zanim stały się uczennicami Rainbow High. Każda jest tak samo piękna, stylowa i kolorowa. Rainbow High Junior High to urocze laleczki, które mają piękne, młode rysy twarzy. Ich kolorowe i długie włosy nadają każdej z nich unikatowego charakteru, ale także są idealne do układania fantazyjnych fryzur. W zestawie znajdziesz akcesoria do włosów oraz grzebień. Dzięki kilku punktom artykulacji mogą z łatwością zmieniać pozy i dostosowywać się do Twojej wizji. Bardzo łatwo można je przebrać więc możesz dopasować każdą laleczkę do Twojej stylizacji. Laleczki Junior High nie mogą obejść się bez plecaka, który pomieści wszystkie potrzebne w szkole modowej artykuły. Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High Junior High:  Ruby Anderson, Poppy Rowan, Sunny Madison, Jade Hunter, Skyler Bradshaw, Violet Willow (sprzedawane oddzielnie)! Wysokość lalki:  ok. 22 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-junior-high-ruby-anderson-lalka-modowa-7128306.jpg
1;Barbie, Kabriolet, zestaw bez lalek;Lalki/Akcesoria dla lalek;107.99;88.52;Ruszaj w świat wyobraźni w różowym kabriolecie Barbie i odkryj własną przygodę. Daj się ponieść wyobraźni, gdziekolwiek chcesz, w sportowym kabriolecie Barbie!  Posadź 2 lalki Barbie na siedzeniach i zapnij pasy, a potem wyruszaj w trasę dzięki obracającym się kółkom z oponami z realistycznie wyglądającym bieżnikiem. Pojazd wyróżnia się sportową linią, różową karoserią, czarnym wnętrzem i realistycznymi detalami, takimi jak pasy bezpieczeństwa, lusterko wsteczne i czarna maskownica. Kultowy styl Barbie jest widoczny w każdym szczególe, od spersonalizowanej tablicy rejestracyjnej po symbol na masce.  Lalki sprzedawane oddzielnie. Kolory i zdobienia mogą się różnić. Wiek dziecka:  od 3 lat.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-kabriolet-zestaw-bez-lalek-7125343.jpg
1;Barbie, Dreamtopia, Długie włosy, lalka księżniczka;Lalki/Lalki celebrytki;49.99;40.98;Lalka Barbie Dreamtopia która inspiruje do opowiadania fantastycznych historyjek i zabawy w układanie fryzur dzięki bardzo długim, dwukolorowym włosom oraz akcesoriom do stylizacji! Rozczesz długie, kolorowe włosy Barbie, a potem wybierz dla niej fryzurę i wyruszcie wspólnie ku baśniowej przygodzie. Wśród akcesoriów do stylizacji są szczotka do włosów, 2 tiary, 2 spinki i 2 grzebyczki, dzięki którym możesz tworzyć niezliczone magiczne fryzury. Wiek dziecka:  od 3 roku życia  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-dreamtopia-dlugie-wlosy-lalka-ksiezniczka-6867859.jpg
1;Mega Creative, lalka, 29 cm;Lalki/Księżniczki i wróżki;28.49;23.35;Każda dziewczynka lubi bawić się lalkami. Stylową Lalkę MEGA CREATIVE można do woli stroić i przebierać w inne stylizacje. Lalka w pięknej balowej sukni w 3 różnych stylizacjach. Zabawka wykonana z plastiku oraz sztucznego włosia i materiału. Produkt przeznaczony dla dzieci w wieku:  3+ Wielkość lalki 29 cm Uwaga! Produkt wysyłany losowo.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-29-cm-6971896.jpg
1;Enchantimals, Royal Braylee & Bannon, zestaw 2 figurek z akcesoriami;Lalki/Lalki celebrytki;59.99;49.17;Te urocze lalki Braylee Bear i Bannon Bear z kolekcji Królewskie Enchantimals zachwycą wszystkich fanów magicznych opowieści. Ubrani w piękne królewskie stroje i dodatki takie jak korony i szarfy są gotowi przemierzać królestwo w poszukiwaniu przygód. Ich dwa misie, Honey i Bowey, także są niezwykle urocze. W zestawie są również dwa prezenty, dzięki czemu są przygotowani na każdą okazję:  bal, urodziny czy wesele. Ten zestaw Enchantimals zachęca do opowiadania historii pełnych królewskiego rozmachu. Aż cztery urocze postacie oznaczają wiele wspaniałej zabawy. Wiek dziecka:  od 4 lat.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-royal-braylee--bannon-zestaw-2-figurek-z-akcesoriami-6995402.jpg
1;Smily Play, lalka ślubna;Lalki/Księżniczki i wróżki;147.99;121.3;Lalki, to najstarsze znane światu zabawki. Niewątpliwą ich zaletą jest to, że można bawić się nimi wszędzie – zarówno w podróży, w domu, czy wszędzie tam, gdzie dziecko postanowi zabrać swoją lalę. Lalka ubrana jest w piękną suknię ślubną z welonem. Wysokość lalki to 80 cm. Podczas zabawy można ją prowadzić za rączkę. Lalka należy do serii Lalek Chodzących przedstawiających wizerunki bohaterek, uroczo przebranych w charakterystyczne stroje:  Kopciuszka Roszpunki Królewny Śnieżki Księżniczki Śniegu Baleriny Suknię ślubną Zabawa lalkami nauczy dziecko troskliwości względem innych. Pomoże poznać miłe emocje, takie jak przyjaźń, szczęście, troska. Dzieci mogą przytulać, kołysać i śmiać się razem z lalką. Zabawka może stać się przyjacielem dziecka na długie lala, kształtując długotrwałe więzi. Specyfikacja:  Wiek:  3l+ Wysokość lalki 80 cm. Bezpieczeństwo:  EN71-1, EN71-2, ENT1-3  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smily-play-lalka-slubna-7023200.jpg
1;Rainbow High, Amaya Raine, lalka modowa;Lalki/Lalki celebrytki;129.99;106.55;Legenda głosi, że na końcu tęczy znajduje się garnek złota. Ale prawda jest taka, że to coś jeszcze bardziej niesamowitego. Tylko nieliczni, którzy znają się na modzie, mogą podążać za tęczą do Rainbow High, kolorowej szkoły mody, w której każdy uczy się pokazywać swoje prawdziwe kolory. Przedstawiamy Amaya Raine. Uwielbia tęczę i wszystkie jej kolory. Ma wspaniałe rysy twarzy, długie rzęsy i piękne włosy, które można rozczesać. Jest w pełni ruchoma, jej ręce i nogi zginają się, więc może przybrać mnóstwo efektownych poz. Amaya zawiera 2 kompletne stroje, które można łączyć i dopasowywać, aby uzyskać odważny, oszałamiający wygląd. Ma elegancki, luksusowy styl, ponieważ zawsze jest w centrum uwagi. Wraz z laleczką znajdziesz strój cheerleaderki, bluzę z kapturem, koszulę i spódnicę, t-shirt, 2 pary szpilek i nie tylko. Zawiera również grzebień do włosów, dwa wieszaki i stojak na lalki. Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High! Wysokość lalki:  ok. 28 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-amaya-raine-lalka-modowa-6857332.jpg
1;Smily Play, Bambolina, moja pierwsza lalka;Lalki/Bobasy;66.49;54.5;Pierwsza lalka dla małego dziecka jest mięciutka i miła w dotyku. Została zaprojektowana i wykonana ze szczególną starannością, ponieważ zabawki dla dzieci poniżej 1 roku życia muszą spełniać dodatkowe normy bezpieczeństwa. To lalka dla dziecka bez ograniczeń wiekowych.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smily-play-bambolina-moja-pierwsza-lalka-5890890.jpg
1;Enchantimals, Rodzina Tinsley Turle - Żółwie, zestaw z lalkami i zwierzątkami;Lalki/Lalki celebrytki;69.99;57.37;Zestaw Enchantimals z lalkami i rodzinką żółwików z kolekcji Podwodne Królestwo. Zestaw zawiera 3 lalki, 3 figurki zwierzątek, opakowanie masy do zabawy i 5 akcesoriów. Lalka Tinsley Turtle (15 cm) ma braciszka i siostrzyczkę (każda lalka po 10 cm). Rodzinkę Enchantimals dopełniają 3 urocze żółwiki morskie. Za pomocą masy do zabawy i foremek można budować zamki z piasku i inne kształty. 6 bohaterów ze świata Enchantimals zapewnia mnóstwo inspiracji do wymyślania własnych przygód! Wiek dziecka:  od 3 lat.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-rodzina-tinsley-turle---zolwie-zestaw-z-lalkami-i-zwierzatkami-7106321.jpg
1;Askato, lalka bobas;Lalki/Bobasy;52.99;43.43;Lalka bobas o długości 30 cm. Lalka wykonana z miękkiego tworzywa o sympatycznej buzi i burzy ciemnych loczków. Ubrana jest w letnie, kwiatowe ubranko i opaskę na włosy. Posiada ruchome ręce i nogi. Występuje w 3 wariantach (sprzedawane oddzielnie). Wiek:  3+  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/askato-lalka-bobas-6812178.jpg
1;Smiki, Helena, lalka interaktywna z akcesoriami i pozytywką, 40 cm;Lalki/Bobasy;99.99;81.96;Lalka Helena to spełnienie marzeń każdej dziewczynki, która chce poczuć się jak mama. Lalę marki Smiki można przebierać, karmić i przytulać. Zabawa gwarantuje dziecku kreatywny czas i rozwija zdolności opiekuńcze. Cechy zabawki:  Lalka z miękkim tułowiem, ubrana w śliczne, różowe ubranko i czapeczkę. Do lalki dołączone są akcesoria:  smoczek, buteleczka dla lalki oraz bajecznie kolorowa pozytywka-motyl. Pozytywka po uruchomieniu gra melodie i świeci delikatnym światłem. Informacje podstawowe:  Wymiary:  około 40 cm. Wiek:  od 3 lat. Produkt spełnia normy bezpieczeństwa EN 71.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smiki-helena-lalka-interaktywna-z-akcesoriami-i-pozytywka-40-cm-6622691.jpg
1;Magic Box Toys Polska, KookyLoos Wardrobe Ava's, zestaw z figurką;Lalki/Mini lalki i zwierzaki;81.99;67.2;Już jest nowa seria KookyLoos Sunday Funday! W serii jest aż 12 super stylowych i zabawnych mini laleczek do kolekcjonowania, które mogą zmieniać wyraz twarzy za pomocą jednego kliknięcia! Każda KookyLoos jest inna, ma niepowtarzalną osobowość i hobby. Ava to wytworna dziewczyna, tak samo jak jest stroje! Uwielbia brokat, dlatego jej suknie są błyszczące i bardzo eleganckie.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/magic-box-toys-polska-kookyloos-wardrobe-avas-zestaw-z-figurka-7139477.jpg
1;BigToys, lalka księżniczka, zestaw z akcesoriami;Lalki/Księżniczki i wróżki;43.49;35.65;Zestaw przedstawiający szafę w komplecie z lalką i akcesoriami do niej. Lalka ma długie, lśniące włosy, a na buzi widnieje piękny makijaż. Ubrana jest w długą suknię balową i buciki. Idealny zestaw dla każdej dziewczynki interesującej się modą. W zestawie:  9 x sukienka, 8 x wieszak, grzebień, lalka, 4 x talerz, 2 x miska, 2 x owoc, 2 x butelka napoju, i inne. Informacje dodatkowe:  Produkt występuje w różnych wariantach. Wymiary opakowania:  38x32,5x5,5 cm. Wiek:  3+. Uwaga:  produkt wysyłany losowo.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bigtoys-lalka-ksiezniczka-zestaw-z-akcesoriami-7394020.jpg
1;Bayer Design, Piccolina, interaktywny bobas baby, 38 cm;Lalki/Bobasy;176.99;145.07;Interaktywna Piccolina to słodka 38 cm lalka z 26 funkcjami. Jeśli naciśniesz jej ręce, usłyszysz prawdziwe dźwięki dziecka. Jeśli podasz jej butelkę, poruszy się ustami i wyda prawdziwy dźwięk popijania. Jeśli dasz jej smoczek, ona również poruszy ustami i wyda prawdziwy dźwięk ssania. My Piccolina Interactive ma na sobie miękki różowy przytulny rampers z wzorem w owieczki i kropkowaną czapką. Dodatkowo w zestawie znajduje się smoczek i butelka.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bayer-piccolina-interaktywny-bobas-baby-38-cm-5785442.jpg
